代码,名称,最新价,涨跌幅,换手率,量比,流通市值(亿),MA5,MA10,MA20,MA60,价格位置,综合评分,特征
601619,嘉泽新能,4.85,4.75,5.11,1.738446007531384,141.26821718,4.6259999999999994,4.598,4.501,4.4805,0.8333333333333338,120,涨幅4.97%✓; 价格位置高83.3%✓; 高开后走强✓
300213,佳讯飞鸿,9.86,1.65,5.65,1.05675155249282,58.60435548,9.556,9.463000000000001,9.307,9.072833333333334,0.75,110,涨幅1.34%✓; 价格位置高75.0%✓; 高开后走强✓
300545,联得装备,32.42,1.73,7.78,1.573964457464668,60.1265781,31.514,31.444,31.1,31.001833333333334,0.5199999999999989,90,涨幅1.66%✓; 高开后走强✓
301087,可孚医疗,50.33,1.41,6.16,4.133343571185343,105.1378601,46.636,46.019,45.6295,43.879000000000005,0.5720164609053501,90,涨幅2.18%✓; 高开后走强✓
002364,中恒电气,27.33,2.63,8.35,1.4473056203016224,154.02230357,26.645999999999997,26.463,25.416999999999998,25.353666666666665,0.6858974358974367,80,涨幅2.85%✓; 高开后走强✓
002582,好想你,11.69,2.54,8.01,1.3941099467277094,52.33705246,11.122,10.975,10.6295,10.199833333333334,0.6027397260273962,80,涨幅2.46%✓; 高开后走强✓
300467,迅游科技,30.4,1.6,5.12,1.2560249824624923,61.77428869,28.860000000000003,28.303000000000004,27.824,25.978333333333335,0.6846846846846865,50,高开后走强✓
002985,北摩高科,32.86,1.51,9.63,1.1582687373106983,109.04709296,31.932,31.438,30.2035,29.492833333333333,0.5878787878787886,50,高开后走强✓
